STATE,COUNTY,STNAME,COUNTY_NAME,YEAR,AGEGRP,POPULATION,GENDER
6,5,California,Amador,10,11,1752,M
6,5,California,Amador,10,12,1738,M
6,5,California,Amador,10,13,1653,M
6,5,California,Amador,10,14,1178,M
6,5,California,Amador,10,15,883,M
6,5,California,Amador,10,16,611,M
6,5,California,Amador,10,17,509,M
6,5,California,Amador,10,18,340,M
6,5,California,Amador,10,99,20758,M
6,5,California,Amador,11,0,143,M
6,5,California,Amador,11,1,565,M
6,5,California,Amador,11,2,837,M
6,5,California,Amador,11,3,957,M
6,5,California,Amador,11,4,1393,M
6,5,California,Amador,11,5,1004,M
6,5,California,Amador,11,6,1107,M
6,5,California,Amador,11,7,1150,M
6,5,California,Amador,11,8,1315,M
6,5,California,Amador,11,9,1585,M
6,5,California,Amador,11,10,1914,M
6,5,California,Amador,11,11,1771,M
6,5,California,Amador,11,12,1735,M
6,5,California,Amador,11,13,1674,M
6,5,California,Amador,11,14,1244,M
6,5,California,Amador,11,15,934,M
6,5,California,Amador,11,16,612,M
6,5,California,Amador,11,17,502,M
6,5,California,Amador,11,18,380,M
6,5,California,Amador,11,99,20822,M
6,5,California,Amador,12,0,132,M
6,5,California,Amador,12,1,565,M
6,5,California,Amador,12,2,819,M
6,5,California,Amador,12,3,934,M
6,5,California,Amador,12,4,1341,M
6,5,California,Amador,12,5,996,M
6,5,California,Amador,12,6,1065,M
6,5,California,Amador,12,7,1186,M
6,5,California,Amador,12,8,1267,M
6,5,California,Amador,12,9,1572,M
6,5,California,Amador,12,10,1848,M
6,5,California,Amador,12,11,1795,M
6,5,California,Amador,12,12,1731,M
6,5,California,Amador,12,13,1708,M
6,5,California,Amador,12,14,1297,M
6,5,California,Amador,12,15,955,M
6,5,California,Amador,12,16,643,M
6,5,California,Amador,12,17,501,M
6,5,California,Amador,12,18,394,M
6,5,California,Amador,12,99,20749,M
6,5,California,Amador,13,0,129,M
6,5,California,Amador,13,1,568,M
6,5,California,Amador,13,2,815,M
6,5,California,Amador,13,3,940,M
6,5,California,Amador,13,4,1340,M
6,5,California,Amador,13,5,999,M
6,5,California,Amador,13,6,1068,M
6,5,California,Amador,13,7,1190,M
6,5,California,Amador,13,8,1256,M
6,5,California,Amador,13,9,1566,M
6,5,California,Amador,13,10,1837,M
6,5,California,Amador,13,11,1785,M
6,5,California,Amador,13,12,1734,M
6,5,California,Amador,13,13,1716,M
6,5,California,Amador,13,14,1300,M
6,5,California,Amador,13,15,954,M
6,5,California,Amador,13,16,645,M
6,5,California,Amador,13,17,501,M
6,5,California,Amador,13,18,396,M
6,5,California,Amador,13,99,20739,M
6,7,California,Butte,1,0,1206,M
6,7,California,Butte,1,1,4825,M
6,7,California,Butte,1,2,6935,M
6,7,California,Butte,1,3,7636,M
6,7,California,Butte,1,4,8627,M
6,7,California,Butte,1,5,10102,M
6,7,California,Butte,1,6,6420,M
6,7,California,Butte,1,7,5537,M
6,7,California,Butte,1,8,6321,M
6,7,California,Butte,1,9,6902,M
6,7,California,Butte,1,10,6886,M
6,7,California,Butte,1,11,6243,M
6,7,California,Butte,1,12,4617,M
6,7,California,Butte,1,13,3677,M
6,7,California,Butte,1,14,3489,M
6,7,California,Butte,1,15,3431,M
6,7,California,Butte,1,16,3134,M
6,7,California,Butte,1,17,2108,M
6,7,California,Butte,1,18,1431,M
6,7,California,Butte,1,99,99527,M
6,7,California,Butte,2,0,1219,M
6,7,California,Butte,2,1,4820,M
6,7,California,Butte,2,2,6933,M
6,7,California,Butte,2,3,7669,M
6,7,California,Butte,2,4,8724,M
6,7,California,Butte,2,5,10175,M
6,7,California,Butte,2,6,6408,M
6,7,California,Butte,2,7,5560,M
6,7,California,Butte,2,8,6299,M
6,7,California,Butte,2,9,6925,M
6,7,California,Butte,2,10,6934,M
6,7,California,Butte,2,11,6307,M
6,7,California,Butte,2,12,4643,M
6,7,California,Butte,2,13,3693,M
6,7,California,Butte,2,14,3470,M
6,7,California,Butte,2,15,3423,M
6,7,California,Butte,2,16,3141,M
6,7,California,Butte,2,17,2127,M
6,7,California,Butte,2,18,1445,M
6,7,California,Butte,2,99,99915,M
6,7,California,Butte,3,0,1172,M
6,7,California,Butte,3,1,4741,M
6,7,California,Butte,3,2,6708,M
6,7,California,Butte,3,3,7755,M
6,7,California,Butte,3,4,9290,M
6,7,California,Butte,3,5,10762,M
6,7,California,Butte,3,6,5876,M
6,7,California,Butte,3,7,5661,M
6,7,California,Butte,3,8,6172,M
6,7,California,Butte,3,9,6894,M
6,7,California,Butte,3,10,7104,M
6,7,California,Butte,3,11,6647,M
6,7,California,Butte,3,12,4815,M
6,7,California,Butte,3,13,3877,M
6,7,California,Butte,3,14,3474,M
6,7,California,Butte,3,15,3405,M
6,7,California,Butte,3,16,3002,M
6,7,California,Butte,3,17,2254,M
6,7,California,Butte,3,18,1487,M
6,7,California,Butte,3,99,101096,M
6,7,California,Butte,4,0,1175,M
6,7,California,Butte,4,1,4817,M
6,7,California,Butte,4,2,6592,M
6,7,California,Butte,4,3,7734,M
6,7,California,Butte,4,4,9481,M
6,7,California,Butte,4,5,11602,M
6,7,California,Butte,4,6,5641,M
6,7,California,Butte,4,7,5961,M
6,7,California,Butte,4,8,5926,M
6,7,California,Butte,4,9,6936,M
6,7,California,Butte,4,10,7209,M
6,7,California,Butte,4,11,6656,M
6,7,California,Butte,4,12,5469,M
6,7,California,Butte,4,13,4031,M
6,7,California,Butte,4,14,3459,M
6,7,California,Butte,4,15,3324,M
6,7,California,Butte,4,16,2960,M
6,7,California,Butte,4,17,2308,M
6,7,California,Butte,4,18,1513,M
6,7,California,Butte,4,99,102794,M
6,7,California,Butte,5,0,1138,M
6,7,California,Butte,5,1,4886,M
6,7,California,Butte,5,2,6501,M
6,7,California,Butte,5,3,7620,M
6,7,California,Butte,5,4,9484,M
6,7,California,Butte,5,5,12141,M
6,7,California,Butte,5,6,5552,M
6,7,California,Butte,5,7,6146,M
6,7,California,Butte,5,8,5702,M
6,7,California,Butte,5,9,6921,M
6,7,California,Butte,5,10,7250,M
6,7,California,Butte,5,11,6876,M
6,7,California,Butte,5,12,5860,M
6,7,California,Butte,5,13,4292,M
6,7,California,Butte,5,14,3618,M
6,7,California,Butte,5,15,3216,M
6,7,California,Butte,5,16,2933,M
6,7,California,Butte,5,17,2275,M
6,7,California,Butte,5,18,1632,M
6,7,California,Butte,5,99,104043,M
6,7,California,Butte,6,0,1192,M
6,7,California,Butte,6,1,4773,M
6,7,California,Butte,6,2,6360,M
6,7,California,Butte,6,3,7482,M
6,7,California,Butte,6,4,9572,M
6,7,California,Butte,6,5,12567,M
6,7,California,Butte,6,6,5586,M
6,7,California,Butte,6,7,6243,M
6,7,California,Butte,6,8,5641,M
6,7,California,Butte,6,9,6842,M
6,7,California,Butte,6,10,7186,M
6,7,California,Butte,6,11,7127,M
6,7,California,Butte,6,12,6243,M
6,7,California,Butte,6,13,4554,M
6,7,California,Butte,6,14,3692,M
6,7,California,Butte,6,15,3167,M
6,7,California,Butte,6,16,2900,M
6,7,California,Butte,6,17,2276,M
6,7,California,Butte,6,18,1646,M
6,7,California,Butte,6,99,105049,M
6,7,California,Butte,7,0,1175,M
6,7,California,Butte,7,1,4745,M
6,7,California,Butte,7,2,6353,M
6,7,California,Butte,7,3,7297,M
6,7,California,Butte,7,4,9615,M
6,7,California,Butte,7,5,12841,M
6,7,California,Butte,7,6,5727,M
6,7,California,Butte,7,7,6283,M
6,7,California,Butte,7,8,5650,M
6,7,California,Butte,7,9,6717,M
6,7,California,Butte,7,10,7233,M
6,7,California,Butte,7,11,7227,M
6,7,California,Butte,7,12,6671,M
6,7,California,Butte,7,13,4852,M
6,7,California,Butte,7,14,3759,M
6,7,California,Butte,7,15,3123,M
6,7,California,Butte,7,16,2935,M
6,7,California,Butte,7,17,2236,M
6,7,California,Butte,7,18,1750,M
6,7,California,Butte,7,99,106189,M
6,7,California,Butte,8,0,1260,M
6,7,California,Butte,8,1,4772,M
6,7,California,Butte,8,2,6268,M
6,7,California,Butte,8,3,7211,M
6,7,California,Butte,8,4,9660,M
6,7,California,Butte,8,5,12871,M
6,7,California,Butte,8,6,6096,M
6,7,California,Butte,8,7,6015,M
6,7,California,Butte,8,8,5843,M
6,7,California,Butte,8,9,6515,M
6,7,California,Butte,8,10,7214,M
6,7,California,Butte,8,11,7426,M
6,7,California,Butte,8,12,7119,M
6,7,California,Butte,8,13,5073,M
6,7,California,Butte,8,14,3951,M
6,7,California,Butte,8,15,3119,M
6,7,California,Butte,8,16,2862,M
6,7,California,Butte,8,17,2139,M
6,7,California,Butte,8,18,1861,M
6,7,California,Butte,8,99,107275,M
6,7,California,Butte,9,0,1250,M
6,7,California,Butte,9,1,4808,M
6,7,California,Butte,9,2,6358,M
6,7,California,Butte,9,3,6959,M
6,7,California,Butte,9,4,9611,M
6,7,California,Butte,9,5,12578,M
6,7,California,Butte,9,6,6707,M
6,7,California,Butte,9,7,5841,M
6,7,California,Butte,9,8,5834,M
6,7,California,Butte,9,9,6243,M
6,7,California,Butte,9,10,7109,M
6,7,California,Butte,9,11,7490,M
6,7,California,Butte,9,12,7017,M
6,7,California,Butte,9,13,5705,M
6,7,California,Butte,9,14,4083,M
6,7,California,Butte,9,15,3159,M
6,7,California,Butte,9,16,2780,M
6,7,California,Butte,9,17,2139,M
6,7,California,Butte,9,18,1900,M
6,7,California,Butte,9,99,107571,M
6,7,California,Butte,10,0,1267,M
6,7,California,Butte,10,1,4941,M
6,7,California,Butte,10,2,6365,M
6,7,California,Butte,10,3,6806,M
6,7,California,Butte,10,4,9471,M
6,7,California,Butte,10,5,12404,M
6,7,California,Butte,10,6,7152,M
6,7,California,Butte,10,7,5872,M
6,7,California,Butte,10,8,5911,M
6,7,California,Butte,10,9,6051,M
6,7,California,Butte,10,10,6970,M
6,7,California,Butte,10,11,7567,M
6,7,California,Butte,10,12,7209,M
6,7,California,Butte,10,13,6026,M
6,7,California,Butte,10,14,4314,M
6,7,California,Butte,10,15,3252,M
6,7,California,Butte,10,16,2704,M
6,7,California,Butte,10,17,2131,M
6,7,California,Butte,10,18,1906,M
6,7,California,Butte,10,99,108319,M
6,7,California,Butte,11,0,1213,M
6,7,California,Butte,11,1,5031,M
6,7,California,Butte,11,2,6384,M
6,7,California,Butte,11,3,6692,M
6,7,California,Butte,11,4,9306,M
6,7,California,Butte,11,5,12165,M
6,7,California,Butte,11,6,7548,M
6,7,California,Butte,11,7,6011,M
6,7,California,Butte,11,8,5916,M
6,7,California,Butte,11,9,5951,M
6,7,California,Butte,11,10,6816,M
6,7,California,Butte,11,11,7468,M
6,7,California,Butte,11,12,7331,M
6,7,California,Butte,11,13,6366,M
6,7,California,Butte,11,14,4515,M
6,7,California,Butte,11,15,3400,M
6,7,California,Butte,11,16,2678,M
6,7,California,Butte,11,17,2050,M
6,7,California,Butte,11,18,1943,M
6,7,California,Butte,11,99,108784,M
6,7,California,Butte,12,0,1195,M
6,7,California,Butte,12,1,5048,M
6,7,California,Butte,12,2,6320,M
6,7,California,Butte,12,3,6616,M
6,7,California,Butte,12,4,9158,M
6,7,California,Butte,12,5,11905,M
6,7,California,Butte,12,6,7824,M
6,7,California,Butte,12,7,6213,M
6,7,California,Butte,12,8,5864,M
6,7,California,Butte,12,9,5969,M
6,7,California,Butte,12,10,6683,M
6,7,California,Butte,12,11,7405,M
6,7,California,Butte,12,12,7340,M
6,7,California,Butte,12,13,6640,M
6,7,California,Butte,12,14,4647,M
6,7,California,Butte,12,15,3414,M
6,7,California,Butte,12,16,2680,M
6,7,California,Butte,12,17,2052,M
6,7,California,Butte,12,18,1958,M
6,7,California,Butte,12,99,108931,M
6,7,California,Butte,13,0,1196,M
6,7,California,Butte,13,1,5013,M
6,7,California,Butte,13,2,6315,M
6,7,California,Butte,13,3,6618,M
6,7,California,Butte,13,4,9101,M
6,7,California,Butte,13,5,11923,M
6,7,California,Butte,13,6,7839,M
6,7,California,Butte,13,7,6256,M
6,7,California,Butte,13,8,5817,M
6,7,California,Butte,13,9,5966,M
6,7,California,Butte,13,10,6652,M
6,7,California,Butte,13,11,7408,M
6,7,California,Butte,13,12,7364,M
6,7,California,Butte,13,13,6691,M
6,7,California,Butte,13,14,4669,M
6,7,California,Butte,13,15,3429,M
6,7,California,Butte,13,16,2679,M
6,7,California,Butte,13,17,2056,M
6,7,California,Butte,13,18,1973,M
6,7,California,Butte,13,99,108965,M
6,9,California,Calaveras,1,0,151,M
6,9,California,Calaveras,1,1,783,M
6,9,California,Calaveras,1,2,1290,M
6,9,California,Calaveras,1,3,1597,M
6,9,California,Calaveras,1,4,1475,M
6,9,California,Calaveras,1,5,713,M
6,9,California,Calaveras,1,6,704,M
6,9,California,Calaveras,1,7,845,M
6,9,California,Calaveras,1,8,1260,M
6,9,California,Calaveras,1,9,1597,M
6,9,California,Calaveras,1,10,1653,M
6,9,California,Calaveras,1,11,1695,M
6,9,California,Calaveras,1,12,1428,M
6,9,California,Calaveras,1,13,1377,M
6,9,California,Calaveras,1,14,1238,M
6,9,California,Calaveras,1,15,993,M
6,9,California,Calaveras,1,16,691,M
6,9,California,Calaveras,1,17,410,M
6,9,California,Calaveras,1,18,213,M
6,9,California,Calaveras,1,99,20113,M
6,9,California,Calaveras,2,0,155,M
6,9,California,Calaveras,2,1,784,M
6,9,California,Calaveras,2,2,1287,M
6,9,California,Calaveras,2,3,1608,M
6,9,California,Calaveras,2,4,1487,M
6,9,California,Calaveras,2,5,719,M
6,9,California,Calaveras,2,6,697,M
6,9,California,Calaveras,2,7,846,M
6,9,California,Calaveras,2,8,1257,M
6,9,California,Calaveras,2,9,1602,M
6,9,California,Calaveras,2,10,1663,M
6,9,California,Calaveras,2,11,1710,M
6,9,California,Calaveras,2,12,1439,M
6,9,California,Calaveras,2,13,1382,M
6,9,California,Calaveras,2,14,1237,M
6,9,California,Calaveras,2,15,994,M
6,9,California,Calaveras,2,16,694,M
6,9,California,Calaveras,2,17,413,M
6,9,California,Calaveras,2,18,215,M
6,9,California,Calaveras,2,99,20189,M
6,9,California,Calaveras,3,0,168,M
6,9,California,Calaveras,3,1,769,M
6,9,California,Calaveras,3,2,1255,M
6,9,California,Calaveras,3,3,1587,M
6,9,California,Calaveras,3,4,1550,M
6,9,California,Calaveras,3,5,783,M
6,9,California,Calaveras,3,6,666,M
6,9,California,Calaveras,3,7,892,M
6,9,California,Calaveras,3,8,1201,M
6,9,California,Calaveras,3,9,1628,M
6,9,California,Calaveras,3,10,1661,M
6,9,California,Calaveras,3,11,1800,M
6,9,California,Calaveras,3,12,1553,M
6,9,California,Calaveras,3,13,1429,M
6,9,California,Calaveras,3,14,1245,M
6,9,California,Calaveras,3,15,1012,M
6,9,California,Calaveras,3,16,675,M
6,9,California,Calaveras,3,17,414,M
6,9,California,Calaveras,3,18,239,M
6,9,California,Calaveras,3,99,20527,M
6,9,California,Calaveras,4,0,163,M
6,9,California,Calaveras,4,1,796,M
6,9,California,Calaveras,4,2,1234,M
6,9,California,Calaveras,4,3,1617,M
6,9,California,Calaveras,4,4,1604,M
6,9,California,Calaveras,4,5,869,M
6,9,California,Calaveras,4,6,693,M
6,9,California,Calaveras,4,7,928,M
6,9,California,Calaveras,4,8,1176,M
6,9,California,Calaveras,4,9,1630,M
6,9,California,Calaveras,4,10,1737,M
6,9,California,Calaveras,4,11,1815,M
6,9,California,Calaveras,4,12,1711,M
6,9,California,Calaveras,4,13,1466,M
6,9,California,Calaveras,4,14,1264,M
6,9,California,Calaveras,4,15,985,M
6,9,California,Calaveras,4,16,737,M
6,9,California,Calaveras,4,17,421,M
6,9,California,Calaveras,4,18,249,M
6,9,California,Calaveras,4,99,21095,M
6,9,California,Calaveras,5,0,187,M
6,9,California,Calaveras,5,1,819,M
6,9,California,Calaveras,5,2,1284,M
6,9,California,Calaveras,5,3,1641,M
6,9,California,Calaveras,5,4,1660,M
6,9,California,Calaveras,5,5,899,M
6,9,California,Calaveras,5,6,769,M
6,9,California,Calaveras,5,7,932,M
6,9,California,Calaveras,5,8,1157,M
6,9,California,Calaveras,5,9,1615,M
6,9,California,Calaveras,5,10,1825,M
6,9,California,Calaveras,5,11,1847,M
6,9,California,Calaveras,5,12,1796,M
6,9,California,Calaveras,5,13,1533,M
6,9,California,Calaveras,5,14,1360,M
6,9,California,Calaveras,5,15,1035,M
6,9,California,Calaveras,5,16,747,M
6,9,California,Calaveras,5,17,412,M
6,9,California,Calaveras,5,18,269,M
6,9,California,Calaveras,5,99,21787,M
6,9,California,Calaveras,6,0,173,M
6,9,California,Calaveras,6,1,833,M
6,9,California,Calaveras,6,2,1294,M
6,9,California,Calaveras,6,3,1610,M
6,9,California,Calaveras,6,4,1668,M
6,9,California,Calaveras,6,5,933,M
6,9,California,Calaveras,6,6,807,M
6,9,California,Calaveras,6,7,963,M
6,9,California,Calaveras,6,8,1091,M
6,9,California,Calaveras,6,9,1662,M
6,9,California,Calaveras,6,10,1837,M
6,9,California,Calaveras,6,11,1906,M
6,9,California,Calaveras,6,12,1896,M
6,9,California,Calaveras,6,13,1644,M
6,9,California,Calaveras,6,14,1368,M
6,9,California,Calaveras,6,15,1062,M
6,9,California,Calaveras,6,16,740,M
6,9,California,Calaveras,6,17,456,M
6,9,California,Calaveras,6,18,273,M
6,9,California,Calaveras,6,99,22216,M
6,9,California,Calaveras,7,0,169,M
6,9,California,Calaveras,7,1,839,M
6,9,California,Calaveras,7,2,1274,M
6,9,California,Calaveras,7,3,1639,M
6,9,California,Calaveras,7,4,1683,M
6,9,California,Calaveras,7,5,1006,M
6,9,California,Calaveras,7,6,845,M
6,9,California,Calaveras,7,7,919,M
6,9,California,Calaveras,7,8,1139,M
6,9,California,Calaveras,7,9,1589,M
6,9,California,Calaveras,7,10,1885,M
6,9,California,Calaveras,7,11,1904,M
6,9,California,Calaveras,7,12,2019,M
6,9,California,Calaveras,7,13,1763,M
6,9,California,Calaveras,7,14,1389,M
6,9,California,Calaveras,7,15,1080,M
6,9,California,Calaveras,7,16,761,M
6,9,California,Calaveras,7,17,450,M
6,9,California,Calaveras,7,18,299,M
6,9,California,Calaveras,7,99,22652,M
6,9,California,Calaveras,8,0,201,M
6,9,California,Calaveras,8,1,813,M
6,9,California,Calaveras,8,2,1337,M
6,9,California,Calaveras,8,3,1566,M
6,9,California,Calaveras,8,4,1666,M
6,9,California,Calaveras,8,5,1032,M
6,9,California,Calaveras,8,6,901,M
6,9,California,Calaveras,8,7,867,M
6,9,California,Calaveras,8,8,1218,M
6,9,California,Calaveras,8,9,1540,M
6,9,California,Calaveras,8,10,1955,M
6,9,California,Calaveras,8,11,1932,M
6,9,California,Calaveras,8,12,2118,M
6,9,California,Calaveras,8,13,1812,M
6,9,California,Calaveras,8,14,1430,M
6,9,California,Calaveras,8,15,1107,M
6,9,California,Calaveras,8,16,768,M
6,9,California,Calaveras,8,17,456,M
6,9,California,Calaveras,8,18,306,M
6,9,California,Calaveras,8,99,23025,M
6,9,California,Calaveras,9,0,215,M
6,9,California,Calaveras,9,1,803,M
6,9,California,Calaveras,9,2,1262,M
6,9,California,Calaveras,9,3,1512,M
6,9,California,Calaveras,9,4,1693,M
6,9,California,Calaveras,9,5,1055,M
6,9,California,Calaveras,9,6,912,M
6,9,California,Calaveras,9,7,909,M
6,9,California,Calaveras,9,8,1122,M
6,9,California,Calaveras,9,9,1460,M
6,9,California,Calaveras,9,10,1913,M
6,9,California,Calaveras,9,11,1990,M
6,9,California,Calaveras,9,12,2049,M
6,9,California,Calaveras,9,13,1963,M
6,9,California,Calaveras,9,14,1510,M
6,9,California,Calaveras,9,15,1149,M
6,9,California,Calaveras,9,16,761,M
6,9,California,Calaveras,9,17,515,M
6,9,California,Calaveras,9,18,289,M
6,9,California,Calaveras,9,99,23082,M
6,9,California,Calaveras,10,0,243,M
6,9,California,Calaveras,10,1,760,M
6,9,California,Calaveras,10,2,1271,M
6,9,California,Calaveras,10,3,1516,M
6,9,California,Calaveras,10,4,1652,M
6,9,California,Calaveras,10,5,1032,M
6,9,California,Calaveras,10,6,911,M
6,9,California,Calaveras,10,7,897,M
6,9,California,Calaveras,10,8,1110,M
6,9,California,Calaveras,10,9,1359,M
6,9,California,Calaveras,10,10,1861,M
6,9,California,Calaveras,10,11,2099,M
6,9,California,Calaveras,10,12,2028,M
6,9,California,Calaveras,10,13,1993,M
6,9,California,Calaveras,10,14,1552,M
6,9,California,Calaveras,10,15,1200,M
6,9,California,Calaveras,10,16,818,M
6,9,California,Calaveras,10,17,556,M
6,9,California,Calaveras,10,18,297,M
6,9,California,Calaveras,10,99,23155,M
6,9,California,Calaveras,11,0,211,M
6,9,California,Calaveras,11,1,793,M
6,9,California,Calaveras,11,2,1215,M
6,9,California,Calaveras,11,3,1495,M
6,9,California,Calaveras,11,4,1621,M
6,9,California,Calaveras,11,5,1005,M
6,9,California,Calaveras,11,6,928,M
6,9,California,Calaveras,11,7,895,M
6,9,California,Calaveras,11,8,1082,M
6,9,California,Calaveras,11,9,1297,M
6,9,California,Calaveras,11,10,1774,M
6,9,California,Calaveras,11,11,2027,M
6,9,California,Calaveras,11,12,2064,M
6,9,California,Calaveras,11,13,2052,M
6,9,California,Calaveras,11,14,1629,M
6,9,California,Calaveras,11,15,1244,M
6,9,California,Calaveras,11,16,816,M
6,9,California,Calaveras,11,17,533,M
6,9,California,Calaveras,11,18,359,M
6,9,California,Calaveras,11,99,23040,M
6,9,California,Calaveras,12,0,191,M
6,9,California,Calaveras,12,1,809,M
6,9,California,Calaveras,12,2,1149,M
6,9,California,Calaveras,12,3,1429,M
6,9,California,Calaveras,12,4,1589,M
6,9,California,Calaveras,12,5,994,M
6,9,California,Calaveras,12,6,972,M
6,9,California,Calaveras,12,7,892,M
6,9,California,Calaveras,12,8,1008,M
6,9,California,Calaveras,12,9,1258,M
6,9,California,Calaveras,12,10,1689,M
6,9,California,Calaveras,12,11,2027,M
6,9,California,Calaveras,12,12,2031,M
6,9,California,Calaveras,12,13,2102,M
6,9,California,Calaveras,12,14,1671,M
6,9,California,Calaveras,12,15,1268,M
6,9,California,Calaveras,12,16,849,M
6,9,California,Calaveras,12,17,529,M
6,9,California,Calaveras,12,18,365,M
6,9,California,Calaveras,12,99,22822,M
6,9,California,Calaveras,13,0,189,M
6,9,California,Calaveras,13,1,807,M
6,9,California,Calaveras,13,2,1146,M
6,9,California,Calaveras,13,3,1424,M
6,9,California,Calaveras,13,4,1582,M
6,9,California,Calaveras,13,5,997,M
6,9,California,Calaveras,13,6,975,M
6,9,California,Calaveras,13,7,899,M
6,9,California,Calaveras,13,8,996,M
6,9,California,Calaveras,13,9,1249,M
6,9,California,Calaveras,13,10,1673,M
6,9,California,Calaveras,13,11,2021,M
6,9,California,Calaveras,13,12,2031,M
6,9,California,Calaveras,13,13,2109,M
6,9,California,Calaveras,13,14,1673,M
6,9,California,Calaveras,13,15,1267,M
6,9,California,Calaveras,13,16,845,M
6,9,California,Calaveras,13,17,529,M
6,9,California,Calaveras,13,18,368,M
6,9,California,Calaveras,13,99,22780,M
6,11,California,Colusa,1,0,140,M
6,11,California,Colusa,1,1,613,M
6,11,California,Colusa,1,2,792,M
6,11,California,Colusa,1,3,866,M
6,11,California,Colusa,1,4,970,M
6,11,California,Colusa,1,5,698,M
6,11,California,Colusa,1,6,600,M
6,11,California,Colusa,1,7,650,M
6,11,California,Colusa,1,8,649,M
6,11,California,Colusa,1,9,695,M
6,11,California,Colusa,1,10,646,M
6,11,California,Colusa,1,11,545,M
6,11,California,Colusa,1,12,399,M
6,11,California,Colusa,1,13,354,M
6,11,California,Colusa,1,14,281,M
6,11,California,Colusa,1,15,244,M
6,11,California,Colusa,1,16,192,M
6,11,California,Colusa,1,17,130,M
6,11,California,Colusa,1,18,93,M
6,11,California,Colusa,1,99,9557,M
